Wall time,Step,Value
1747181605.5797503,6312,0.014214921742677689
1747181692.697449,9745,0.010305942967534065
1747181711.670319,10478,0.008933412842452526
1747181752.2487214,12060,0.010796988382935524
1747181763.3263044,12509,0.003539258148521185
1747181784.0436015,13337,0.00991583988070488
1747181817.7314034,14678,0.00649323919788003
1747181887.255141,19352,0.004618920851498842
1747181889.4652107,19534,0.005056442227214575
1747181905.6991036,20874,0.004890850279480219
1747181928.20197,22735,0.0027539231814444065
1747181955.1579874,24971,0.004137615207582712
1747182009.916167,29523,0.0029575834050774574
1747182019.7811553,30333,0.003608951810747385
1747182061.980258,33836,0.01282697543501854
1747182101.3485155,37098,0.001964145340025425
1747182124.8617003,39058,0.0031850894447416067
1747182162.2408218,42164,0.006477441638708115
1747182188.8158967,44382,0.003101582173258066
1747182193.50896,44763,0.0015338924713432789
1747182219.325769,46923,0.0034321248531341553
1747182221.6740966,47116,0.003777922596782446
1747182235.75588,48280,0.003315964713692665
1747182246.8288543,49198,0.0024697110056877136
1747182253.9518542,49785,0.0026662657037377357
1747182280.837719,52004,0.0074570016004145145
1747182281.3207462,52046,0.007088708691298962
1747182284.3751843,52296,0.0060033854097127914
1747182305.818452,54074,0.00410299189388752
1747182324.993693,55662,0.0032300695311278105
1747182353.132446,57977,0.008409213274717331
1747182382.9894843,60464,0.009497370570898056
1747182389.2636778,60991,0.0550650991499424
1747182448.5393836,65891,0.008353481069207191
1747182472.9774506,67931,0.0024517960846424103
1747182484.2623081,68859,0.00644996203482151
1747182502.7323256,70393,0.00406317925080657
1747182540.2880309,73486,0.01725773513317108
1747182598.0256722,78262,0.006708700209856033
1747182607.951227,79093,0.010502737015485764
1747182696.9444995,86435,0.009538257494568825
1747182726.2510848,88865,0.010047882795333862
1747182742.306901,90205,0.00653633289039135
1747182750.3779533,90855,0.0038047395646572113
1747182767.6711302,92286,0.008908024057745934
1747182915.6325521,104495,0.004233646672219038
1747182923.0466332,105110,0.003917134366929531
1747182956.7215965,107901,0.01568487100303173
1747182981.6088524,109947,0.06964585185050964
1747182982.938014,110059,0.02292165532708168
1747183057.963464,116192,0.004013939294964075
1747183093.022819,119058,0.009457411244511604
1747183098.8359468,119541,0.004280786029994488
1747183166.970026,125117,0.0027739601209759712
1747183218.2737093,129318,0.001487290719524026
1747183218.5078218,129338,0.0016182574909180403
1747183290.124493,135202,0.003666382748633623
1747183353.219214,140375,0.030095184221863747
1747183499.380799,152343,0.013303336687386036
1747183526.4899282,154558,0.008666366338729858
1747183531.7687368,154984,0.004661002662032843
1747183585.1218927,159341,0.0022742287255823612
1747183594.5314176,160108,0.0012210247805342078
1747183602.483896,160755,0.004041622392833233
1747183720.9738073,170408,0.002826458541676402
1747183814.3403704,178006,0.0036229859106242657
1747183828.215453,179134,0.000987382372841239
1747183839.560615,180066,0.0019022700143978
1747183855.0801578,181330,0.007211770862340927
1747183860.1091843,181742,0.001843674574047327
1747183860.6326334,181785,0.0016725072637200356
1747183906.4259334,185533,0.006260067690163851
1747183956.184899,189598,0.0572613887488842
1747184003.629716,193473,0.012870455160737038
1747184025.1959949,195227,0.026619035750627518
1747184087.1044707,200298,0.0024072318337857723
1747184090.44297,200561,0.0033147246576845646
1747184171.6300106,207158,0.011882470920681953
1747184174.6313305,207402,0.0019388406071811914
1747184188.804934,208553,0.005117266904562712
1747184221.1193974,211188,0.0060874782502651215
1747184237.6127293,212546,0.003975727595388889
1747184238.6334932,212622,0.00208687549456954
1747184250.5231695,213578,0.0060940952971577644
1747184259.3585374,214295,0.006647810339927673
1747184269.976231,215172,0.007875211536884308
1747184296.4393191,217317,0.0023690536618232727
1747184299.618519,217578,0.0034011597745120525
1747184316.3945754,218938,0.00424180505797267
1747184322.2191944,219412,0.0022281291894614697
1747184322.4743407,219425,0.00325858686119318
1747184329.5903227,220017,0.05015301704406738
1747184382.3426738,224308,0.0026241419836878777
1747184443.5869565,229303,0.0016690902411937714
1747184480.592971,232313,0.026758741587400436
1747184502.3330822,234073,0.004173971246927977
1747184548.7273355,237857,0.00435643270611763
1747184554.637127,238336,0.0021231533028185368
1747184589.581699,241179,0.001980420434847474
1747184598.8081145,241931,0.00172548892442137
1747184615.1797154,243273,0.0037724743597209454
1747184660.7331188,246950,0.0021060905419290066
1747184669.8212812,247682,0.004692552611231804
1747184684.468728,248859,0.0054764882661402225
1747184690.12566,249311,0.0029096684884279966
1747184748.1187832,253999,0.011143157258629799
1747184757.5172064,254761,0.002362453378736973
1747184763.4556346,255235,0.0017427424900233746
1747184802.1228247,258394,0.001186641864478588
1747184852.381365,262484,0.003503144020214677
1747184854.1326056,262627,0.004760971758514643
1747184873.3435917,264181,0.00284976395778358
1747184905.7742884,266806,0.0017896608915179968
1747184923.5569792,268253,0.0022524017840623856
1747184955.330621,270836,0.0026436448097229004
1747184989.5648267,273603,0.005574116483330727
1747185028.3054702,276749,0.002134107518941164
1747185030.009807,276890,0.0026805372908711433
1747185045.9787917,278189,0.0006288636941462755
1747185063.1732078,279577,0.002215572167187929
1747185138.8366761,285700,0.002085271291434765
1747185242.4510405,294095,0.0029017399065196514
1747185318.0500154,300222,0.0011273740092292428
1747185381.0218897,305331,0.0025459351018071175
1747185390.153479,306066,0.0014398852363228798
1747185401.9736235,307016,0.0030173484701663256
1747185414.250256,308017,0.0013203051639720798
1747185446.6375833,310663,0.0016167827416211367
1747185497.0404727,314748,0.011585976928472519
1747185510.160432,315801,0.012650343589484692
1747185551.99365,319189,0.0031115482561290264
1747185577.1171784,321230,0.0013391110114753246
1747185590.2906356,322303,0.01861755922436714
1747185634.3017287,325883,0.0023577194660902023
1747185664.20344,328324,0.0018112774705514312
1747185670.3720577,328826,0.003931964747607708
1747185672.6262972,329005,0.0030096997506916523
1747185689.4199102,330370,0.0013772423844784498
1747185735.026461,334055,0.0015788717428222299
1747185780.256425,337759,0.0008044039132073522
1747185784.9999053,338145,0.012575319968163967
1747185801.671396,339509,0.0028334842063486576
1747185834.1467788,342165,0.002927006920799613
1747185870.8853521,345165,0.0029026689007878304
1747185878.743655,345814,0.0009436791879124939
