Wall time,Step,Value
1747071476.3057966,100,2.0
1747071479.4639006,101,0.0
1747071484.1069033,102,2.0
1747071488.6561518,103,2.0
1747071491.8337772,104,0.0
1747071495.819677,105,1.0
1747071498.8730872,106,0.0
1747071505.3420823,107,4.0
1747071508.4270904,108,0.0
1747071511.4650633,109,0.0
1747071514.1726992,110,0.0
1747071518.6623166,111,1.0
1747071522.3339715,112,1.0
1747071525.529769,113,0.0
1747071528.673147,114,0.0
1747071534.617374,115,3.0
1747071537.4967196,116,0.0
1747071541.3980575,117,1.0
1747071544.282901,118,0.0
1747071546.940868,119,0.0
1747071549.713622,120,0.0
1747071552.420377,121,0.0
1747071559.8765843,122,5.0
1747071564.9770954,123,2.0
1747071567.9668221,124,0.0
1747071570.616861,125,0.0
1747071574.8113678,126,2.0
1747071578.458421,127,1.0
1747071583.0161016,128,2.0
1747071585.9169426,129,0.0
1747071589.3879788,130,1.0
1747071593.3197732,131,1.0
1747071596.8783865,132,1.0
1747071600.5161595,133,1.0
1747071604.455389,134,1.0
1747071612.1337574,135,4.0
1747071615.2172298,136,0.0
1747071619.9397929,137,2.0
1747071630.7395582,138,2.0
1747071639.581816,139,0.0
1747071655.649705,140,3.0
1747071666.6792755,141,1.0
1747071675.0561912,142,0.0
1747071687.3057284,143,1.0
1747071695.4013283,144,0.0
1747071706.6455805,145,1.0
1747071719.3425496,146,2.0
1747071727.876782,147,0.0
1747071736.1034682,148,0.0
1747071747.2116997,149,1.0
1747071755.1778493,150,0.0
1747071765.9861596,151,1.0
1747071780.224075,152,2.0
1747071788.6357832,153,0.0
1747071805.1803067,154,3.0
1747071819.3890085,155,2.0
1747071829.727573,156,1.0
1747071840.743591,157,1.0
1747071851.614413,158,1.0
1747071859.817871,159,0.0
1747071870.139003,160,1.0
1747071881.004867,161,1.0
1747071888.977375,162,0.0
1747071901.8183794,163,2.0
1747071910.5914044,164,0.0
1747071919.2219517,165,0.0
1747071931.760754,166,2.0
1747071933.325971,167,0.0
1747071934.6583495,168,0.0
1747071936.3195846,169,0.0
1747071938.8997588,170,3.0
1747071940.391202,171,0.0
1747071941.8072765,172,0.0
1747071943.9993875,173,2.0
1747071945.7732012,174,1.0
1747071947.7091637,175,1.0
1747071950.0959435,176,2.0
1747071952.871213,177,3.0
1747071954.2739162,178,0.0
1747071955.6285057,179,0.0
1747071957.864251,180,2.0
1747071959.663539,181,1.0
1747071961.009656,182,0.0
1747071963.5945492,183,2.0
1747071965.0796876,184,0.0
1747071966.4708438,185,0.0
1747071968.0176024,186,0.0
1747071971.007408,187,4.0
1747071972.5482433,188,0.0
1747071974.6266153,189,2.0
1747071976.6556618,190,2.0
1747071978.2877462,191,0.0
1747071981.092454,192,3.0
1747071983.5020258,193,3.0
1747071985.5727227,194,2.0
1747071987.8377383,195,2.0
1747071989.741602,196,1.0
1747071991.2084565,197,0.0
1747071993.3944538,198,2.0
1747071997.0378969,199,5.0
1747071998.478967,200,0.0
1747072000.442919,201,1.0
1747072002.7679439,202,2.0
1747072005.2703815,203,3.0
1747072007.3490987,204,2.0
1747072009.9261894,205,3.0
1747072013.9161985,206,6.0
1747072016.4910567,207,3.0
1747072018.9591599,208,2.0
1747072021.7859566,209,3.0
1747072024.7524815,210,3.0
1747072027.239283,211,2.0
1747072030.55631,212,4.0
1747072033.0721626,213,3.0
1747072036.0142682,214,3.0
1747072040.2611203,215,6.0
1747072042.9188144,216,3.0
1747072044.9501898,217,1.0
1747072047.2837617,218,2.0
1747072049.746061,219,3.0
1747072052.1953065,220,2.0
1747072054.9337664,221,2.0
1747072057.868396,222,3.0
1747072060.908466,223,3.0
1747072063.507124,224,3.0
1747072066.597658,225,4.0
1747072069.1228359,226,3.0
1747072071.8779202,227,3.0
1747072074.5842156,228,3.0
1747072076.6337106,229,1.0
1747072080.4021246,230,5.0
1747072083.0214398,231,3.0
1747072085.4730124,232,3.0
1747072087.9963152,233,3.0
1747072090.63059,234,3.0
1747072093.23635,235,3.0
1747072096.2492485,236,4.0
1747072099.5888922,237,5.0
1747072102.0982416,238,2.0
1747072105.079987,239,4.0
1747072107.4273596,240,2.0
1747072110.9140227,241,4.0
1747072113.4701707,242,3.0
1747072116.6978507,243,4.0
1747072119.7055006,244,7.0
1747072122.8771877,245,7.0
1747072125.3200116,246,3.0
1747072128.873452,247,7.0
1747072132.7186127,248,5.0
1747072135.5034862,249,3.0
1747072140.413467,250,8.0
1747072143.8561811,251,11.0
1747072146.4357677,252,2.0
1747072149.2952747,253,4.0
1747072151.3104784,254,1.0
1747072155.8194053,255,6.0
1747072159.4775622,256,5.0
1747072163.4087677,257,5.0
1747072166.0764565,258,3.0
1747072169.1870506,259,4.0
1747072171.8714464,260,2.0
1747072174.2262347,261,2.0
1747072177.5857859,262,5.0
1747072180.4713988,263,2.0
1747072184.7678654,264,5.0
1747072188.1668148,265,3.0
1747072191.4863918,266,4.0
1747072195.31504,267,3.0
1747072198.0770357,268,7.0
1747072200.5593538,269,2.0
1747072203.5051765,270,7.0
1747072207.6361818,271,5.0
1747072211.0781457,272,4.0
1747072214.6330674,273,8.0
1747072218.0510352,274,5.0
1747072220.9539084,275,4.0
1747072224.5004106,276,5.0
1747072228.8518372,277,5.0
1747072231.9665372,278,4.0
1747072235.0706136,279,3.0
1747072239.765384,280,6.0
1747072242.4937625,281,3.0
1747072245.8917356,282,4.0
1747072248.482633,283,3.0
1747072252.8754117,284,6.0
1747072255.967251,285,7.0
1747072258.817678,286,3.0
1747072262.7317717,287,6.0
1747072267.617476,288,11.0
1747072270.5189838,289,7.0
1747072273.7325764,290,2.0
1747072277.0669026,291,4.0
1747072280.6120827,292,4.0
1747072283.7687845,293,4.0
1747072289.5266,294,12.0
1747072293.1191435,295,4.0
1747072297.6350298,296,6.0
1747072300.6456215,297,3.0
1747072303.7352126,298,4.0
1747072307.1892035,299,4.0
1747072310.652647,300,7.0
1747072316.6131518,301,10.0
1747072320.4707096,302,4.0
1747072328.0791366,303,11.0
1747072335.3399386,304,19.0
1747072340.2447612,305,15.0
1747072343.7358632,306,7.0
1747072347.9527924,307,5.0
1747072352.6130033,308,7.0
1747072358.7790844,309,15.0
1747072364.1222906,310,7.0
1747072370.476099,311,9.0
1747072373.8987365,312,8.0
1747072378.2682781,313,7.0
1747072382.0495462,314,6.0
1747072385.0861325,315,4.0
1747072388.130343,316,4.0
1747072392.596549,317,7.0
1747072398.0174553,318,9.0
1747072400.831525,319,4.0
1747072404.2660532,320,5.0
1747072407.944463,321,5.0
1747072412.4285665,322,8.0
1747072416.3015368,323,6.0
1747072421.9938142,324,10.0
1747072426.596016,325,8.0
1747072429.5496697,326,4.0
1747072433.3809884,327,7.0
1747072436.3164868,328,4.0
1747072438.6773758,329,3.0
1747072441.8975725,330,5.0
1747072444.4785147,331,3.0
1747072447.7298877,332,5.0
1747072451.5931966,333,6.0
1747072454.499067,334,4.0
1747072457.7223518,335,5.0
1747072462.8535838,336,8.0
1747072467.7177963,337,8.0
1747072471.5726879,338,6.0
1747072475.1510875,339,5.0
1747072482.1407628,340,13.0
1747072486.3418252,341,10.0
1747072490.458172,342,6.0
1747072493.4320948,343,4.0
1747072498.1560347,344,8.0
1747072503.8443332,345,11.0
1747072508.0966282,346,13.0
1747072514.6128714,347,11.0
1747072519.5653012,348,8.0
1747072523.2460802,349,9.0
1747072527.3726337,350,7.0
1747072532.0745986,351,11.0
1747072535.0979555,352,4.0
1747072539.5624876,353,5.0
1747072544.4742448,354,7.0
1747072549.2760842,355,8.0
1747072555.0785625,356,9.0
1747072559.907375,357,8.0
1747072564.6823094,358,7.0
1747072567.8168433,359,3.0
1747072573.5490825,360,9.0
1747072578.4012482,361,11.0
1747072581.3800478,362,4.0
1747072585.3793614,363,6.0
1747072589.9369528,364,7.0
1747072595.294636,365,9.0
1747072599.6458397,366,7.0
1747072602.8638575,367,4.0
1747072608.8232117,368,9.0
1747072613.411081,369,7.0
1747072618.9464684,370,9.0
1747072622.8609293,371,6.0
1747072628.55385,372,9.0
1747072634.9839609,373,11.0
1747072638.9044192,374,4.0
1747072644.860715,375,10.0
1747072648.897587,376,6.0
1747072651.921743,377,4.0
1747072656.377142,378,7.0
1747072661.8669386,379,9.0
1747072667.1461332,380,9.0
1747072672.118037,381,8.0
1747072677.2308693,382,7.0
1747072682.1181586,383,8.0
1747072687.2709243,384,8.0
1747072690.6917908,385,4.0
1747072696.0676544,386,9.0
1747072701.1127675,387,9.0
1747072706.7806349,388,10.0
1747072709.7781844,389,3.0
1747072715.6233313,390,11.0
1747072720.8296494,391,8.0
1747072724.1993937,392,5.0
1747072728.7599049,393,7.0
1747072734.585573,394,11.0
1747072739.8579128,395,9.0
1747072743.7189882,396,5.0
1747072748.6212342,397,9.0
1747072752.9611297,398,8.0
1747072756.3905418,399,5.0
1747072761.218831,400,8.0
1747072766.2922046,401,6.0
1747072771.6761858,402,8.0
1747072776.793428,403,11.0
1747072781.0073807,404,6.0
1747072785.9907784,405,8.0
1747072791.164532,406,6.0
1747072796.9534035,407,13.0
1747072802.5861657,408,10.0
1747072806.9177952,409,7.0
1747072812.3929105,410,8.0
1747072817.4370255,411,8.0
1747072821.7914307,412,8.0
1747072826.361594,413,10.0
1747072831.5650342,414,11.0
1747072837.6224182,415,21.0
1747072843.820522,416,16.0
1747072848.9765067,417,9.0
1747072853.3723686,418,10.0
1747072858.780271,419,13.0
1747072865.5868783,420,12.0
1747072870.0454414,421,6.0
1747072873.716591,422,5.0
1747072881.8165107,423,15.0
1747072887.301828,424,13.0
1747072892.3186703,425,14.0
1747072896.5453079,426,6.0
1747072904.5870419,427,14.0
1747072908.7373173,428,6.0
1747072911.6510108,429,7.0
1747072915.793174,430,6.0
1747072921.544571,431,11.0
1747072925.9363465,432,9.0
1747072931.0264182,433,7.0
1747072937.062415,434,16.0
1747072943.6739695,435,12.0
1747072948.2262833,436,9.0
1747072954.4173052,437,10.0
1747072960.908767,438,17.0
1747072966.6458356,439,7.0
1747072970.8740273,440,7.0
1747072975.9540985,441,6.0
1747072982.3719435,442,10.0
1747072986.1503906,443,9.0
1747072991.2544196,444,11.0
1747072995.7501175,445,10.0
1747073000.3356962,446,9.0
1747073005.3506,447,9.0
1747073010.8870568,448,8.0
1747073015.6685126,449,8.0
1747073019.5032601,450,4.0
1747073025.071956,451,10.0
1747073031.0187087,452,11.0
1747073035.6880207,453,11.0
1747073038.438049,454,4.0
1747073042.9861925,455,8.0
1747073048.804363,456,10.0
1747073054.464046,457,9.0
1747073060.677296,458,12.0
1747073065.8449438,459,8.0
1747073071.3302581,460,12.0
1747073080.372211,461,11.0
1747073085.4191902,462,5.0
1747073092.9397047,463,11.0
1747073096.9399107,464,5.0
1747073100.7855928,465,11.0
1747073106.6821659,466,8.0
1747073111.0361104,467,6.0
1747073116.214914,468,10.0
1747073122.9135537,469,10.0
1747073130.137509,470,6.0
1747073136.8155975,471,7.0
1747073140.829826,472,4.0
1747073147.5265517,473,7.0
1747073153.2871137,474,13.0
1747073159.6537836,475,9.0
1747073163.969119,476,3.0
1747073170.2689037,477,10.0
1747073179.2769887,478,16.0
1747073187.752948,479,9.0
1747073193.9126701,480,10.0
1747073198.4021466,481,2.0
1747073204.7886114,482,11.0
1747073210.82536,483,8.0
1747073217.814156,484,12.0
1747073222.0624988,485,9.0
1747073228.3248098,486,14.0
1747073233.0763898,487,7.0
1747073237.3709297,488,8.0
1747073244.3773715,489,10.0
1747073252.0303047,490,16.0
1747073257.7859943,491,15.0
1747073261.760041,492,11.0
1747073266.7380226,493,6.0
1747073271.7808056,494,7.0
1747073278.1677265,495,8.0
1747073282.0638192,496,9.0
1747073286.8309522,497,5.0
1747073291.30897,498,5.0
1747073298.2420704,499,9.0
1747073304.7719774,500,13.0
1747073308.5827456,501,4.0
1747073314.3304513,502,6.0
1747073319.144748,503,5.0
1747073323.885649,504,8.0
1747073328.3187728,505,5.0
1747073336.2016902,506,10.0
1747073340.7701013,507,4.0
1747073346.0296738,508,7.0
1747073350.7265785,509,6.0
1747073355.9588287,510,13.0
1747073363.1467547,511,6.0
1747073369.7739308,512,9.0
1747073376.747303,513,6.0
1747073381.9117553,514,6.0
1747073386.251754,515,4.0
1747073389.6113539,516,3.0
1747073396.2844844,517,15.0
1747073401.1946645,518,9.0
1747073407.5759485,519,11.0
1747073412.5029585,520,6.0
1747073417.1696403,521,3.0
1747073422.4836683,522,9.0
1747073425.593989,523,3.0
1747073431.1747804,524,9.0
1747073436.4113395,525,5.0
1747073443.470459,526,14.0
1747073448.011789,527,4.0
1747073451.456026,528,3.0
1747073457.0916607,529,6.0
1747073460.633585,530,3.0
1747073465.3271258,531,9.0
1747073469.0084634,532,7.0
1747073474.0442681,533,5.0
1747073480.1729681,534,10.0
1747073486.1861117,535,8.0
1747073492.775849,536,10.0
1747073495.4417455,537,1.0
1747073499.113386,538,9.0
1747073502.8631334,539,5.0
1747073508.1836863,540,7.0
1747073514.3043463,541,8.0
1747073517.1816943,542,2.0
1747073521.2151284,543,3.0
1747073523.4134836,544,0.0
1747073529.030329,545,10.0
1747073533.1673365,546,2.0
1747073536.961141,547,2.0
1747073541.5491018,548,2.0
1747073545.1640644,549,5.0
1747073549.190271,550,5.0
1747073553.0945656,551,2.0
1747073556.7492664,552,4.0
1747073560.4042056,553,3.0
1747073563.6550882,554,5.0
1747073566.4896026,555,3.0
1747073569.6733885,556,3.0
1747073573.4132845,557,5.0
1747073577.4863183,558,6.0
1747073580.7551122,559,4.0
1747073584.1354692,560,3.0
1747073587.5658805,561,5.0
1747073592.288756,562,5.0
1747073596.8104675,563,8.0
1747073600.3036308,564,5.0
1747073604.897054,565,9.0
1747073607.4056845,566,2.0
1747073612.7585578,567,8.0
1747073616.2369893,568,4.0
1747073619.7985225,569,5.0
1747073624.500067,570,8.0
1747073626.9308784,571,3.0
1747073629.0221395,572,2.0
1747073630.7796454,573,1.0
1747073632.999271,574,2.0
1747073635.6043277,575,3.0
1747073637.9179108,576,2.0
1747073641.8691819,577,6.0
1747073645.177251,578,4.0
1747073648.5932798,579,5.0
1747073653.5568874,580,9.0
1747073655.3637626,581,1.0
1747073658.8883488,582,5.0
1747073663.545162,583,8.0
1747073666.84196,584,5.0
1747073670.3254318,585,4.0
1747073674.9076724,586,7.0
1747073677.6109302,587,3.0
1747073681.5229118,588,6.0
1747073684.4623716,589,4.0
1747073688.1922703,590,6.0
1747073691.2384398,591,4.0
1747073695.6147504,592,6.0
1747073698.6690621,593,4.0
1747073702.6669257,594,7.0
1747073705.5454419,595,4.0
1747073708.1322,596,2.0
1747073712.8405771,597,11.0
1747073717.2677937,598,7.0
1747073720.6766512,599,4.0
1747073725.2415788,600,7.0
1747073730.743872,601,7.0
1747073734.5913174,602,4.0
1747073738.353174,603,1.0
1747073744.0888038,604,7.0
1747073748.6292138,605,1.0
1747073754.8022683,606,8.0
1747073758.2229254,607,2.0
1747073760.908694,608,1.0
1747073766.4783573,609,8.0
1747073769.8708704,610,4.0
1747073772.9408176,611,3.0
1747073776.4400084,612,4.0
1747073779.5495844,613,4.0
1747073783.2877285,614,5.0
1747073786.6491625,615,3.0
1747073793.1462362,616,8.0
1747073797.9808512,617,7.0
1747073801.2121851,618,4.0
1747073804.5992858,619,5.0
1747073808.1348298,620,4.0
1747073812.1474144,621,8.0
1747073816.4892633,622,6.0
1747073821.071988,623,5.0
1747073825.0674756,624,4.0
1747073829.520118,625,6.0
1747073831.967314,626,3.0
1747073835.6521637,627,5.0
1747073839.7288978,628,6.0
1747073844.2690089,629,6.0
1747073850.4765325,630,7.0
1747073855.5915408,631,8.0
1747073859.4207697,632,8.0
1747073862.7688878,633,3.0
1747073866.742459,634,5.0
1747073874.6812334,635,15.0
1747073880.580661,636,6.0
1747073887.0172615,637,8.0
1747073891.4740663,638,4.0
1747073895.5902207,639,9.0
1747073901.8426976,640,8.0
1747073904.7790384,641,3.0
1747073908.0565367,642,4.0
1747073911.5234218,643,5.0
1747073915.6639388,644,9.0
1747073920.8215,645,9.0
1747073924.6424372,646,5.0
1747073929.628357,647,7.0
1747073933.3878658,648,5.0
1747073940.1959941,649,11.0
1747073944.94681,650,8.0
1747073950.4858797,651,7.0
1747073957.3144226,652,9.0
1747073962.4304628,653,8.0
1747073967.1692054,654,4.0
1747073972.011269,655,6.0
1747073977.322945,656,9.0
1747073981.5982635,657,3.0
1747073988.6754222,658,10.0
1747073993.573011,659,5.0
1747073998.6348135,660,4.0
1747074002.7867985,661,12.0
1747074008.3540094,662,8.0
1747074013.0915854,663,2.0
1747074018.3869345,664,7.0
1747074022.1676674,665,3.0
1747074028.783849,666,12.0
1747074033.9657753,667,10.0
1747074040.0925846,668,10.0
1747074047.9297366,669,9.0
1747074055.0318208,670,8.0
1747074059.4165654,671,4.0
1747074063.7973063,672,6.0
1747074067.0115118,673,3.0
1747074070.850347,674,2.0
1747074077.7628999,675,8.0
1747074083.4856138,676,6.0
1747074091.0420108,677,9.0
1747074094.2752378,678,3.0
1747074100.8538156,679,11.0
1747074105.854274,680,7.0
1747074109.2080936,681,2.0
1747074112.5693958,682,3.0
1747074118.9073439,683,4.0
1747074124.6184125,684,12.0
1747074129.612212,685,6.0
1747074136.4800942,686,8.0
1747074140.019073,687,3.0
1747074147.2431712,688,7.0
1747074152.7824724,689,11.0
1747074158.1050956,690,7.0
1747074163.327203,691,10.0
1747074170.775192,692,12.0
1747074175.2401464,693,2.0
1747074181.8128605,694,9.0
1747074186.386629,695,5.0
1747074189.3894596,696,2.0
1747074196.718836,697,8.0
1747074202.4989536,698,8.0
1747074207.2546878,699,7.0
1747074215.439262,700,9.0
1747074221.181837,701,8.0
1747074227.777886,702,9.0
1747074233.1099021,703,8.0
1747074240.0477552,704,8.0
1747074246.988406,705,12.0
1747074252.46478,706,11.0
1747074258.131299,707,6.0
1747074264.3683293,708,9.0
1747074270.8649004,709,14.0
1747074275.5657284,710,6.0
1747074280.9932306,711,3.0
1747074285.7980318,712,11.0
1747074293.4630492,713,7.0
1747074298.1989675,714,4.0
1747074303.8106403,715,4.0
1747074308.1424003,716,4.0
1747074311.740684,717,7.0
1747074319.3894799,718,14.0
1747074325.9489555,719,6.0
1747074332.658966,720,5.0
1747074340.7136393,721,10.0
1747074345.8207953,722,3.0
1747074351.6347234,723,8.0
1747074356.4208493,724,3.0
1747074362.057533,725,11.0
1747074367.4525566,726,9.0
1747074372.6479375,727,4.0
1747074377.6837707,728,5.0
1747074382.2821603,729,3.0
1747074388.0864923,730,7.0
1747074393.1860993,731,7.0
1747074399.2115042,732,9.0
1747074403.2895958,733,12.0
1747074408.7241788,734,5.0
1747074415.3314285,735,10.0
1747074419.7677648,736,4.0
1747074425.3124251,737,11.0
1747074430.6769,738,7.0
1747074438.9965036,739,10.0
1747074444.1289191,740,7.0
1747074448.7228997,741,7.0
1747074455.5138342,742,10.0
1747074459.3922055,743,8.0
1747074465.735503,744,9.0
1747074470.1923897,745,5.0
1747074475.929437,746,12.0
1747074481.3103611,747,11.0
1747074487.8301218,748,9.0
1747074495.123906,749,13.0
1747074498.5671675,750,3.0
1747074502.9819686,751,4.0
1747074509.3238258,752,12.0
1747074513.6660414,753,4.0
1747074519.161848,754,4.0
1747074524.7604992,755,5.0
1747074528.5528314,756,5.0
1747074532.5489087,757,13.0
1747074536.8264942,758,6.0
1747074542.6375113,759,11.0
1747074548.5792375,760,8.0
1747074552.7927198,761,7.0
1747074557.2644866,762,5.0
1747074564.4375038,763,9.0
1747074568.7475061,764,13.0
1747074573.4038627,765,9.0
1747074578.6284645,766,11.0
1747074582.9632673,767,9.0
1747074587.0767758,768,9.0
1747074592.8199334,769,11.0
1747074597.3740866,770,6.0
1747074600.684122,771,4.0
1747074605.355655,772,8.0
1747074610.0385613,773,7.0
1747074614.0757368,774,7.0
1747074618.455935,775,6.0
1747074624.4206176,776,15.0
1747074629.5212233,777,9.0
1747074633.5194657,778,7.0
1747074638.4015164,779,8.0
1747074642.976833,780,11.0
1747074646.6685648,781,9.0
1747074649.280926,782,3.0
1747074651.9200678,783,3.0
1747074656.4764585,784,7.0
1747074661.8838792,785,10.0
1747074665.0691385,786,4.0
1747074669.2134714,787,6.0
1747074671.3041308,788,2.0
1747074675.1542034,789,6.0
1747074679.0312965,790,6.0
1747074683.1568315,791,5.0
1747074688.9423983,792,10.0
1747074695.3642087,793,13.0
1747074699.0319147,794,8.0
1747074702.723086,795,6.0
1747074705.927254,796,3.0
1747074710.0993564,797,5.0
1747074715.3175137,798,7.0
1747074719.744536,799,10.0
1747074723.9909654,800,7.0
