Wall time,Step,Value
1747091254.473499,498,0.00212208554148674
1747091256.8703496,691,0.0030478485859930515
1747091262.8206127,1165,0.0022870288230478764
1747091272.9642866,1973,0.018914269283413887
1747091273.2007725,1993,0.000675311079248786
1747091282.25756,2726,0.0024024853482842445
1747091300.415064,4154,0.0014353177975863218
1747091301.136079,4214,0.002662933897227049
1747091314.9423497,5295,0.001919000642374158
1747091315.402019,5328,0.0021471877116709948
1747091317.3802626,5487,0.01991029642522335
1747091322.132936,5865,0.0036508154589682817
1747091322.6041322,5899,0.002320901956409216
1747091324.2557144,6030,0.002899578306823969
1747091324.968957,6086,0.0074437758885324
1747091327.7959042,6312,0.0027869727928191423
1747091328.4864771,6367,0.0034096427261829376
1747091333.6175888,6763,0.003762831911444664
1747091335.3700545,6883,0.002669872250407934
1747091337.2913313,7024,0.0022073674481362104
1747091343.173087,7469,0.0011645533377304673
1747091343.5348752,7497,0.0010742377489805222
1747091345.9396605,7677,0.0014091914054006338
1747091353.8910668,8324,0.0016475990414619446
1747091357.0574868,8587,0.0022680165711790323
1747091358.75628,8727,0.006772551219910383
1747091364.396514,9185,0.022038009017705917
1747091365.5818944,9285,0.00495579419657588
1747091366.045179,9324,0.0017364723607897758
1747091371.1664052,9745,0.0025998346973210573
1747091371.7016225,9786,0.008952302858233452
1747091372.723886,9870,0.003694651648402214
1747091373.470697,9927,0.001633156556636095
1747091373.7378075,9950,0.0023428385611623526
1747091374.120882,9982,0.0038775019347667694
1747091374.4736013,10012,0.0016091022407636046
1747091377.0536048,10224,0.0019086010288447142
1747091380.28919,10478,0.0015753016341477633
1747091382.7267299,10678,0.0014858522918075323
1747091387.3638172,11056,0.0018897062400355935
1747091388.5368347,11151,0.003048038575798273
1747091397.1936684,11852,0.0004644695436581969
1747091399.8998582,12060,0.005191012751311064
1747091404.0035164,12387,0.0011677027214318514
1747091405.5532334,12509,0.0009929933585226536
1747091410.805606,12938,0.004667069297283888
1747091415.8804631,13337,0.0007085304241627455
1747091416.9668996,13421,0.0014243493787944317
1747091418.6814952,13555,0.002167058875784278
1747091422.1302712,13835,0.0016428915550932288
1747091424.2042844,14004,0.0006222191732376814
1747091432.691984,14678,0.004146369639784098
1747091435.2224538,14884,0.0012628864496946335
