Wall time,Step,Value
1746881903.3064325,2635,4.0
1746881919.3314416,2639,13.0
1746881933.2416122,2643,5.0
1746882001.5444982,2662,10.0
1746882029.757828,2670,9.0
1746882033.4434137,2671,8.0
1746882042.546014,2674,11.0
1746882067.7865615,2681,9.0
1746882078.6813004,2684,12.0
1746882086.2967474,2686,7.0
1746882093.9405777,2689,9.0
1746882111.0138066,2693,9.0
1746882141.2405007,2702,6.0
1746882163.8773012,2708,8.0
1746882178.8075862,2713,7.0
1746882196.476375,2717,13.0
1746882238.6300027,2729,7.0
1746882242.3780723,2730,11.0
1746882256.9288955,2734,13.0
1746882275.048358,2739,11.0
1746882277.392312,2740,4.0
1746882327.023412,2753,12.0
1746882330.3097813,2754,11.0
1746882333.9583848,2755,7.0
1746882352.0738034,2760,15.0
1746882365.8366761,2765,5.0
1746882373.8722675,2768,8.0
1746882410.3036397,2778,7.0
1746882434.985688,2785,3.0
1746882530.393697,2812,8.0
1746882598.0268652,2834,8.0
1746882633.8821251,2844,9.0
1746882684.1704745,2861,11.0
1746882686.371094,2862,4.0
1746882751.9805899,2881,14.0
1746882876.373042,2918,11.0
1746882885.990409,2921,7.0
1746882930.2886953,2934,8.0
1746882990.6506984,2952,9.0
1746883000.4181712,2955,5.0
1746883024.2196524,2962,11.0
1746883035.170233,2965,12.0
1746883062.1103415,2973,5.0
1746883107.6642282,2986,6.0
1746883140.8099134,2996,4.0
1746883219.098611,3019,5.0
1746883267.172656,3034,8.0
1746883311.3312845,3047,5.0
1746883430.951801,3083,11.0
1746883434.5285285,3084,6.0
1746883498.5625908,3103,9.0
1746883502.3948276,3104,15.0
1746883505.3793986,3105,6.0
1746883538.9989998,3115,3.0
1746883550.7986453,3119,8.0
1746883553.3805373,3120,6.0
1746883555.2258234,3121,3.0
1746883572.1654274,3126,11.0
1746883578.6183932,3128,6.0
1746883632.5528584,3145,8.0
1746883719.6294453,3173,3.0
1746883736.1103544,3178,7.0
1746883780.0775979,3192,4.0
1746883799.2889953,3199,5.0
1746883816.4163144,3204,8.0
1746883858.6608024,3217,8.0
1746883868.4639206,3220,13.0
1746883876.176343,3222,14.0
1746883899.1074739,3229,11.0
1746883939.5892427,3241,7.0
1746884023.0802016,3265,13.0
1746884035.2145903,3268,8.0
1746884166.47973,3306,5.0
1746884283.648202,3340,10.0
1746884336.8194346,3356,11.0
1746884399.4640107,3374,4.0
1746884418.8021495,3379,11.0
1746884436.9351053,3384,10.0
1746884439.9529912,3385,7.0
1746884467.781082,3393,7.0
1746884507.893474,3404,9.0
1746884553.730295,3418,4.0
1746884577.749543,3426,7.0
1746884604.4579825,3434,8.0
1746884623.6547606,3439,8.0
1746884697.854021,3461,11.0
1746884718.0996852,3468,10.0
1746884775.5557983,3483,12.0
1746884780.1604242,3484,10.0
1746884782.2842073,3485,4.0
1746884805.695359,3491,6.0
1746884812.3486576,3493,8.0
1746884838.4078438,3500,7.0
1746884929.793988,3526,6.0
1746884988.833188,3544,6.0
1746885011.2148209,3550,12.0
1746885064.4364579,3566,10.0
1746885078.0014203,3569,9.0
1746885104.0766673,3576,7.0
1746885141.8014512,3588,11.0
1746885184.4321928,3600,8.0
1746885233.6259441,3613,4.0
1746885236.6537428,3614,6.0
1746885244.1772666,3616,10.0
1746885291.9431245,3630,4.0
1746885373.8156042,3654,12.0
1746885385.211107,3657,3.0
1746885391.438069,3659,15.0
1746885397.8094342,3661,9.0
1746885406.5704143,3664,9.0
1746885420.1247184,3668,6.0
1746885431.5389829,3671,15.0
1746885501.5586581,3690,6.0
1746885542.5287168,3700,8.0
1746885593.6597588,3712,9.0
1746885612.5995047,3717,4.0
1746885720.0509067,3745,14.0
1746885722.9221122,3746,5.0
1746885731.8948598,3748,12.0
1746885749.6707416,3753,11.0
1746885753.839092,3754,10.0
1746885777.582315,3761,12.0
1746885783.339432,3763,5.0
1746885850.08391,3782,10.0
1746885854.4225903,3783,10.0
1746885870.1158938,3787,10.0
1746885880.7793722,3790,6.0
1746885962.893857,3813,6.0
1746886003.8445752,3823,10.0
1746886090.2444348,3848,9.0
1746886096.944847,3850,15.0
1746886128.7499712,3860,3.0
1746886162.0480313,3869,9.0
1746886276.509946,3902,4.0
1746886309.7629387,3911,5.0
1746886324.099951,3915,9.0
1746886345.284591,3921,4.0
1746886378.7980263,3933,12.0
1746886389.1973736,3936,7.0
1746886451.5241983,3953,9.0
1746886463.0469007,3957,3.0
1746886496.6775594,3966,15.0
1746886527.347862,3975,7.0
