Wall time,Step,Value
1747096670.37516,6312,0.002988366177305579
1747096706.7488692,9745,0.0032905046828091145
1747096714.6400995,10478,0.003372766776010394
1747096731.5157752,12060,0.0017548551550135016
1747096736.1616926,12509,0.014168842695653439
1747096744.901425,13337,0.0014493586495518684
1747096759.0736055,14678,0.0013115950860083103
1747096808.4869287,19352,0.006402595899999142
1747096810.4183164,19534,0.003999397158622742
1747096824.6025784,20874,0.0049399095587432384
1747096844.5975096,22735,0.005346796475350857
1747096868.613535,24971,0.0023268121294677258
1747096917.551849,29523,0.002645431086421013
1747096926.2399666,30333,0.006018676795065403
1747096963.6529675,33836,0.005823493003845215
1747096998.784827,37098,0.001954614417627454
1747097019.8363824,39058,0.004651250317692757
1747097053.2392552,42164,0.001876535825431347
1747097077.130616,44382,0.003594751702621579
1747097081.235693,44763,0.01240218710154295
1747097104.7556033,46923,0.00412624329328537
1747097106.8776875,47116,0.003916125278919935
1747097119.5223393,48280,0.002580418949946761
1747097129.5057428,49198,0.0028592676389962435
1747097135.8192825,49785,0.0026707418728619814
1747097159.820067,52004,0.008038530126214027
1747097160.3005664,52046,0.0050859334878623486
1747097182.150046,54074,0.0021552923135459423
1747097199.1885679,55662,0.0033775169868022203
1747097224.4589002,57977,0.0022641117684543133
1747097251.4351497,60464,0.002850011922419071
1747097257.2004852,60991,0.005559260956943035
1747097310.0661547,65891,0.008538910187780857
1747097332.0496266,67931,0.02023239992558956
1747097341.9707692,68859,0.01605655811727047
1747097358.3153505,70393,0.00441004941239953
1747097391.3495011,73486,0.0031269246246665716
1747097442.5450132,78262,0.01036132499575615
1747097530.281662,86435,0.011547763831913471
1747097556.3044662,88865,0.007118173874914646
1747097570.869695,90205,0.0350213348865509
1747097577.927339,90855,0.006742527708411217
1747097593.3348985,92286,0.005908210761845112
1747097725.4322555,104495,0.008200045675039291
1747097732.2325602,105110,0.003014294197782874
1747097763.0644076,107901,0.007118746638298035
1747097786.7250624,109947,0.004248396027833223
1747097788.0278456,110059,0.0025423127226531506
1747097856.2958388,116192,0.004587128758430481
1747097887.8436487,119058,0.0027195937000215054
1747097893.1514673,119541,0.0024877137038856745
1747097953.7095358,125117,0.0054558636620640755
1747097999.3766522,129318,0.0018242145888507366
1747097999.58569,129338,0.002443560864776373
1747098063.4636796,135202,0.004147179424762726
1747098119.4704638,140375,0.021383274346590042
1747098250.3887613,152343,0.011151322163641453
1747098274.3812528,154558,0.0130285220220685
1747098279.0644176,154984,0.003214580938220024
1747098326.4659832,159341,0.009962656535208225
1747098334.8597686,160108,0.002944252686575055
1747098341.8408117,160755,0.0020930496975779533
1747098447.0999894,170408,0.0027050687931478024
1747098530.7857366,178006,0.005030136555433273
1747098543.2595959,179134,0.03195339813828468
1747098553.6678588,180066,0.027091050520539284
1747098567.389405,181330,0.013747872784733772
1747098571.873413,181742,0.010294908657670021
1747098572.3334708,181785,0.005980303045362234
1747098613.593955,185533,0.003024995094165206
1747098658.0426016,189598,0.006268623284995556
1747098700.2908046,193473,0.002408408559858799
1747098719.367151,195227,0.0024515814147889614
1747098774.7671275,200298,0.040749941021203995
1747098777.576015,200561,0.009715182706713676
1747098849.5649903,207158,0.006276479922235012
1747098852.2138255,207402,0.003570962930098176
1747098864.8449247,208553,0.004188581369817257
1747098894.0342822,211188,0.0023981784470379353
1747098909.2360423,212546,0.0017710831016302109
1747098910.0595596,212622,0.005077550653368235
1747098920.5566583,213578,0.0035927705466747284
1747098928.442024,214295,0.0012334914645180106
1747098938.100454,215172,0.0025602132081985474
1747098961.7727635,217317,0.0030174213461577892
1747098964.6238637,217578,0.01993388682603836
1747098979.6345482,218938,0.010188594460487366
1747098984.946871,219412,0.009332524612545967
1747098985.0907292,219425,0.003462880617007613
1747098991.5821106,220017,0.002235835650935769
1747099038.8564327,224308,0.011077514849603176
1747099093.4584987,229303,0.0034565178211778402
1747099126.3478057,232313,0.004110751207917929
1747099145.7042491,234073,0.007191832177340984
1747099187.3572953,237857,0.002657454228028655
1747099192.583905,238336,0.0016417410224676132
1747099223.8464637,241179,0.0017281200271099806
1747099232.152797,241931,0.03543251007795334
1747099246.864598,243273,0.0018541514873504639
1747099287.3720028,246950,0.004691455513238907
1747099295.4697416,247682,0.005473446566611528
1747099308.3518238,248859,0.00925094448029995
1747099313.404127,249311,0.0210666935890913
1747099365.6242616,253999,0.0023990198969841003
1747099374.0590556,254761,0.006088342517614365
1747099414.1678112,258394,0.002832286059856415
1747099459.1928952,262484,0.01821376383304596
1747099460.76399,262627,0.009178219363093376
1747099477.8386195,264181,0.0037580973003059626
1747099506.7520964,266806,0.00299706868827343
1747099522.675694,268253,0.0029445281252264977
1747099551.229408,270836,0.002690213033929467
1747099581.7392645,273603,0.022655535489320755
1747099616.562574,276749,0.006258928216993809
1747099618.0736873,276890,0.011378254741430283
1747099632.404534,278189,0.002221199916675687
1747099647.682834,279577,0.006419121753424406
1747099715.2596521,285700,0.001937905210070312
1747099807.6483178,294095,0.003352247178554535
1747099876.3282156,300222,0.012051811441779137
1747099932.6792152,305331,0.0034954913426190615
1747099940.8879478,306066,0.003245941363275051
1747099951.3922887,307016,0.002842796966433525
1747099962.4231668,308017,0.008266368880867958
1747099991.5826578,310663,0.014366604387760162
1747100036.6058073,314748,0.003142617642879486
1747100085.8448198,319189,0.004887101240456104
1747100120.3886187,322303,0.014528578147292137
1747100160.1610186,325883,0.0027851799968630075
1747100187.2763946,328324,0.006959619000554085
1747100192.7293265,328826,0.002362531144171953
1747100194.6428611,329005,0.007774109020829201
1747100209.811155,330370,0.0031746872700750828
1747100250.5025036,334055,0.002207930665463209
1747100291.4865685,337759,0.005080207251012325
1747100295.708802,338145,0.004249597899615765
1747100310.7226431,339509,0.0025928246323019266
1747100339.9983845,342165,0.0015072324313223362
1747100372.9965456,345165,0.0011395077453926206
1747100380.1147306,345814,0.006678941659629345
1747100406.6397457,348210,0.0022252527996897697
1747100474.7906928,354371,0.005181171931326389
1747100526.7269874,359097,0.0026665180921554565
1747100631.1840496,368527,0.006692754104733467
1747100640.3480594,369363,0.0032613351941108704
1747100660.078798,371145,0.0015072888927534223
1747100673.5995345,372373,0.002939306665211916
1747100673.9184604,372403,0.0025871500838547945
1747100681.0896928,373054,0.0014048096491023898
1747100704.4691164,375178,0.00749307032674551
1747100719.9873636,376579,0.0012662883382290602
1747100743.852974,378743,0.0016305490862578154
1747100758.3927832,380060,0.002741486532613635
1747100776.7333474,381705,0.001941324328072369
1747100822.1211948,385805,0.00677826814353466
1747100823.904257,385968,0.0046950108371675014
1747100832.572485,386747,0.0014692124677821994
1747100909.3989258,393676,0.001968540484085679
1747100920.2404811,394656,0.0016676861559972167
1747100921.1183357,394733,0.0024159210734069347
1747101020.5838547,403731,0.004612404387444258
1747101074.672492,408638,0.01094672828912735
1747101079.0580225,409033,0.005598862189799547
1747101112.7288404,412084,0.003156136255711317
1747101156.1921647,416018,0.0013436649460345507
1747101177.0959373,417914,0.0024007956963032484
1747101283.2785022,427555,0.004717561881989241
1747101393.082433,437555,0.002006032271310687
1747101421.3692157,440124,0.0017069134628400207
1747101431.9696333,441088,0.0018179378239437938
1747101453.0222023,443001,0.002254338702186942
1747101582.1151373,454679,0.0034199850633740425
1747101587.5807095,455166,0.0022893212735652924
1747101617.7350736,457891,0.003676059190183878
1747101618.67376,457969,0.01264584343880415
1747101746.3654008,469551,0.001658888068050146
1747101763.4096532,471094,0.005281435791403055
1747101771.3570628,471809,0.0016358729917556047
1747101774.2670631,472073,0.0023217275738716125
1747101824.8429172,476656,0.013218851760029793
1747101832.054371,477304,0.0022758175618946552
1747101835.5804377,477628,0.003554108552634716
1747101856.1958423,479495,0.0013418667949736118
1747101912.5115578,484579,0.005693302024155855
1747101925.0155094,485708,0.0009255147306248546
1747101971.9080021,489953,0.0023199589923024178
1747102005.4478476,492974,0.0017619314603507519
1747102094.0883875,500983,0.0035570228938013315
1747102111.689146,502564,0.002067670226097107
1747102118.5563233,503184,0.0014364297967404127
1747102161.2602568,505224,0.0021820268593728542
1747102455.0107157,518611,0.0029094384517520666
1747102562.8971508,523703,0.00237972941249609
1747102568.1009314,524170,0.0006887672934681177
1747102568.2173758,524181,0.0025989310815930367
1747102606.2443633,527634,0.004809997044503689
1747102624.5859282,529293,0.0019030645489692688
1747102634.6827648,530204,0.0014095839578658342
1747102647.8536413,531396,0.00152361870277673
1747102702.1677473,536311,0.0014063891721889377
1747102743.4752398,540069,0.0036470782943069935
1747102853.4802992,550086,0.002298216801136732
1747102866.8831573,551300,0.0011311102425679564
1747102907.1655896,554955,0.0011292481794953346
1747102971.5911822,560837,0.0033468417823314667
1747103014.983974,564779,0.003996532876044512
1747103155.2518637,577537,0.0020032678730785847
1747103156.0685515,577613,0.0014204195467755198
1747103195.464147,581171,0.0011514733778312802
1747103208.4843042,582352,0.0019200022798031569
1747103217.9807541,583212,0.002487754914909601
1747103292.62467,589976,0.011352989822626114
1747103296.0634625,590287,0.0030156737193465233
1747103313.9406617,591906,0.0020287977531552315
1747103317.1382356,592187,0.0034406937193125486
1747103350.0713665,595179,0.0023136730305850506
1747103358.5805063,595952,0.002207907848060131
1747103362.5805771,596323,0.0028686050791293383
1747103396.8241518,599417,0.0032426160760223866
1747103430.427534,602451,0.002029821276664734
1747103475.2199023,606478,0.0019467909587547183
1747103476.9372509,606634,0.002685139887034893
1747103492.347719,608016,0.01325117889791727
1747103536.3863816,611990,0.001989449141547084
1747103632.9981158,620705,0.002643302548676729
1747103643.3771148,621646,0.002308084862306714
1747103690.9679391,625941,0.0059021832421422005
1747103815.6267805,637145,0.001218348857946694
1747103833.8552535,638763,0.001771545154042542
1747103904.4305375,645114,0.007246966008096933
1747103940.9965885,648418,0.005412549711763859
1747103972.7809057,651269,0.0008276713779196143
1747104017.305963,655278,0.004269690252840519
1747104060.2980282,659143,0.004306735470890999
1747104070.5746331,660066,0.0027887364849448204
1747104106.5074248,663316,0.002866667229682207
1747104159.7555246,668095,0.0021220010239630938
