Wall time,Step,Value
1747096670.37516,6312,0.05769273159638526
1747096706.7488692,9745,0.05381636492094366
1747096714.6400995,10478,0.07657348472100581
1747096731.5157752,12060,0.08103723881113037
1747096736.1616926,12509,0.05043907287950343
1747096744.901425,13337,0.0865364618080127
1747096759.0736055,14678,0.054706359961529824
1747096808.4869287,19352,0.07256916489899257
1747096810.4183164,19534,0.07671979188556224
1747096824.6025784,20874,0.08513459846710933
1747096844.5975096,22735,0.07676226149239725
1747096868.613535,24971,0.08017869911341652
1747096917.551849,29523,0.06301888973891621
1747096926.2399666,30333,0.07763982720931684
1747096963.6529677,33836,0.048545067437514494
1747096998.784827,37098,0.08337582397649619
1747097019.8363824,39058,0.06850368361174716
1747097053.2392552,42164,0.0818644657910933
1747097077.130616,44382,0.06473964164250648
1747097081.235693,44763,0.07130084254217285
1747097104.7556033,46923,0.0722896125671795
1747097106.8776877,47116,0.07703458315619077
1747097119.522339,48280,0.051543633839472275
1747097129.5057428,49198,0.047629262508773924
1747097135.8192823,49785,0.05678180807744415
1747097159.820067,52004,0.05451231364437281
1747097160.3005664,52046,0.08040073950835207
1747097182.150046,54074,0.057274505126067375
1747097199.188568,55662,0.08551150812840291
1747097224.4589002,57977,0.060494702457038335
1747097251.4351497,60464,0.05360809929056539
1747097257.2004852,60991,0.08274428201318312
1747097310.0661547,65891,0.07369854056351335
1747097332.0496266,67931,0.06511551590156053
1747097341.9707692,68859,0.07108906987186708
1747097358.3153503,70393,0.07348259189284917
1747097391.3495011,73486,0.05663933345827728
1747097442.5450132,78262,0.08294507743826225
1747097530.281662,86435,0.08327449312615819
1747097556.3044662,88865,0.07327439702922935
1747097570.869695,90205,0.05625521475863673
1747097577.927339,90855,0.07427781180789529
1747097593.3348985,92286,0.04931237031028523
1747097725.4322555,104495,0.047209828628614864
1747097732.2325602,105110,0.053866830837331584
1747097763.0644076,107901,0.06351282790427831
1747097786.7250624,109947,0.08018867244002412
1747097788.0278456,110059,0.07751191919035959
1747097856.2958388,116192,0.07663867956573203
1747097887.843649,119058,0.05966951096362097
1747097893.151467,119541,0.060594504432885554
1747097953.7095358,125117,0.06011380237053686
1747097999.3766522,129318,0.08412843290502008
1747097999.58569,129338,0.048738288473842234
1747098063.4636796,135202,0.0825884945814031
1747098119.4704638,140375,0.07078987093618413
1747098250.3887613,152343,0.06158192360884983
1747098274.3812528,154558,0.07404345762583217
1747098279.0644176,154984,0.06571707877989699
1747098326.4659832,159341,0.08241241426199312
1747098334.8597686,160108,0.08053110043185915
1747098341.8408115,160755,0.06189625069628854
1747098447.0999894,170408,0.05419690584894402
1747098530.7857366,178006,0.06657616899516795
1747098543.259596,179134,0.08333263038757341
1747098553.6678588,180066,0.05629085676117647
1747098567.389405,181330,0.06986574267002144
1747098571.873413,181742,0.07230014860529152
1747098572.3334708,181785,0.07501840321632217
1747098613.593955,185533,0.04888337409131788
1747098658.0426016,189598,0.07420734942791493
1747098700.2908046,193473,0.08422994239094156
1747098719.367151,195227,0.051849602749392466
1747098774.7671275,200298,0.05730666394725269
1747098777.576015,200561,0.07823401937993542
1747098849.5649903,207158,0.053442998063326655
1747098852.2138257,207402,0.07885236679174026
1747098864.8449247,208553,0.06353906524130035
1747098894.0342822,211188,0.05446216771425866
1747098909.2360425,212546,0.07518803760409436
1747098910.0595596,212622,0.061650158672630434
1747098920.5566585,213578,0.06552865906670832
1747098928.442024,214295,0.061491642798863336
1747098938.100454,215172,0.06679312437782424
1747098961.7727635,217317,0.04898103795489176
1747098964.6238637,217578,0.05864258384508125
1747098979.6345482,218938,0.08455622455616504
1747098984.946871,219412,0.05487818072353164
